"";"expCoeff";"penteInfCoeff";"distrouteCoeff";"ratioliste";"voisUrbCoef";"routesCoef";"route_vois";"popHaIrrig";"popHaUrb";"rmsle";"rmse"
"29516";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"false";"12.0";"60.0";2,63;29,95
"29517";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"false";"12.0";"65.0";2,63;29,95
"29518";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"false";"12.0";"70.0";2,63;29,96
"29519";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"false";"15.0";"60.0";2,63;29,95
"29520";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"false";"15.0";"65.0";2,63;29,95
"29521";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"false";"15.0";"70.0";2,63;29,95
"29522";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"false";"9.0";"60.0";2,63;29,94
"29523";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"false";"9.0";"65.0";2,63;29,95
"29524";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"false";"9.0";"70.0";2,63;29,96
"29525";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"true";"12.0";"60.0";2,63;29,94
"29526";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"true";"12.0";"65.0";2,63;29,95
"29527";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"true";"12.0";"70.0";2,63;29,95
"29528";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"true";"15.0";"60.0";2,63;29,95
"29529";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"true";"15.0";"65.0";2,63;29,95
"29530";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"true";"15.0";"70.0";2,63;29,95
"29531";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"true";"9.0";"60.0";2,63;29,95
"29532";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"true";"9.0";"65.0";2,63;29,95
"29533";"9.0";"0.0";"0.0";"0.4";"6.0";"0.0";"true";"9.0";"70.0";2,63;29,96
"29534";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"false";"12.0";"60.0";2,64;29,76
"29535";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"false";"12.0";"65.0";2,64;29,77
"29536";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"false";"12.0";"70.0";2,64;29,78
"29537";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"false";"15.0";"60.0";2,64;29,77
"29538";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"false";"15.0";"65.0";2,64;29,77
"29539";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"false";"15.0";"70.0";2,64;29,77
"29540";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"false";"9.0";"60.0";2,64;29,77
"29541";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"false";"9.0";"65.0";2,64;29,77
"29542";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"false";"9.0";"70.0";2,64;29,77
"29543";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"true";"12.0";"60.0";2,64;29,77
"29544";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"true";"12.0";"65.0";2,64;29,79
"29545";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"true";"12.0";"70.0";2,64;29,78
"29546";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"true";"15.0";"60.0";2,64;29,78
"29547";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"true";"15.0";"65.0";2,64;29,78
"29548";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"true";"15.0";"70.0";2,64;29,78
"29549";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"true";"9.0";"60.0";2,64;29,77
"29550";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"true";"9.0";"65.0";2,64;29,78
"29551";"9.0";"0.0";"0.0";"0.4";"6.0";"3.0";"true";"9.0";"70.0";2,64;29,78
"29552";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"false";"12.0";"60.0";2,64;29,73
"29553";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"false";"12.0";"65.0";2,64;29,73
"29554";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"false";"12.0";"70.0";2,64;29,73
"29555";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"false";"15.0";"60.0";2,64;29,73
"29556";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"false";"15.0";"65.0";2,64;29,73
"29557";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"false";"15.0";"70.0";2,64;29,73
"29558";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"false";"9.0";"60.0";2,64;29,73
"29559";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"false";"9.0";"65.0";2,64;29,73
"29560";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"false";"9.0";"70.0";2,64;29,73
"29561";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"true";"12.0";"60.0";2,64;29,74
"29562";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"true";"12.0";"65.0";2,64;29,74
"29563";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"true";"12.0";"70.0";2,64;29,74
"29564";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"true";"15.0";"60.0";2,64;29,74
"29565";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"true";"15.0";"65.0";2,64;29,74
"29566";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"true";"15.0";"70.0";2,64;29,73
"29567";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"true";"9.0";"60.0";2,64;29,73
"29568";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"true";"9.0";"65.0";2,64;29,74
"29569";"9.0";"0.0";"0.0";"0.4";"6.0";"6.0";"true";"9.0";"70.0";2,64;29,74
"29570";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"false";"12.0";"60.0";2,65;29,72
"29571";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"false";"12.0";"65.0";2,65;29,71
"29572";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"false";"12.0";"70.0";2,65;29,71
"29573";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"false";"15.0";"60.0";2,65;29,72
"29574";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"false";"15.0";"65.0";2,65;29,71
"29575";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"false";"15.0";"70.0";2,65;29,72
"29576";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"false";"9.0";"60.0";2,65;29,72
"29577";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"false";"9.0";"65.0";2,65;29,71
"29578";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"false";"9.0";"70.0";2,65;29,72
"29579";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"true";"12.0";"60.0";2,65;29,73
"29580";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"true";"12.0";"65.0";2,65;29,73
"29581";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"true";"12.0";"70.0";2,65;29,73
"29582";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"true";"15.0";"60.0";2,65;29,73
"29583";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"true";"15.0";"65.0";2,65;29,73
"29584";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"true";"15.0";"70.0";2,65;29,73
"29585";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"true";"9.0";"60.0";2,65;29,73
"29586";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"true";"9.0";"65.0";2,65;29,72
"29587";"9.0";"0.0";"0.0";"0.4";"6.0";"9.0";"true";"9.0";"70.0";2,65;29,72
"29588";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"false";"12.0";"60.0";2,63;29,94
"29589";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"false";"12.0";"65.0";2,63;29,96
"29590";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"false";"12.0";"70.0";2,63;29,95
"29591";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"false";"15.0";"60.0";2,63;29,94
"29592";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"false";"15.0";"65.0";2,63;29,94
"29593";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"false";"15.0";"70.0";2,63;29,94
"29594";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"false";"9.0";"60.0";2,63;29,96
"29595";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"false";"9.0";"65.0";2,63;29,96
"29596";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"false";"9.0";"70.0";2,63;29,95
"29597";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"true";"12.0";"60.0";2,63;29,95
"29598";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"true";"12.0";"65.0";2,63;29,95
"29599";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"true";"12.0";"70.0";2,63;29,95
"29600";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"true";"15.0";"60.0";2,63;29,95
"29601";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"true";"15.0";"65.0";2,63;29,95
"29602";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"true";"15.0";"70.0";2,63;29,94
"29603";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"true";"9.0";"60.0";2,63;29,95
"29604";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"true";"9.0";"65.0";2,63;29,95
"29605";"9.0";"0.0";"0.0";"0.4";"9.0";"0.0";"true";"9.0";"70.0";2,63;29,96
"29606";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"false";"12.0";"60.0";2,63;29,8
"29607";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"false";"12.0";"65.0";2,63;29,8
"29608";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"false";"12.0";"70.0";2,63;29,8
"29609";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"false";"15.0";"60.0";2,63;29,8
"29610";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"false";"15.0";"65.0";2,63;29,8
"29611";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"false";"15.0";"70.0";2,63;29,8
"29612";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"false";"9.0";"60.0";2,63;29,8
"29613";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"false";"9.0";"65.0";2,63;29,8
"29614";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"false";"9.0";"70.0";2,63;29,81
"29615";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"true";"12.0";"60.0";2,63;29,82
"29616";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"true";"12.0";"65.0";2,63;29,81
"29617";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"true";"12.0";"70.0";2,63;29,81
"29618";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"true";"15.0";"60.0";2,63;29,81
"29619";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"true";"15.0";"65.0";2,63;29,81
"29620";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"true";"15.0";"70.0";2,63;29,81
"29621";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"true";"9.0";"60.0";2,63;29,81
"29622";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"true";"9.0";"65.0";2,63;29,81
"29623";"9.0";"0.0";"0.0";"0.4";"9.0";"3.0";"true";"9.0";"70.0";2,63;29,81
"29624";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"false";"12.0";"60.0";2,64;29,76
"29625";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"false";"12.0";"65.0";2,64;29,76
"29626";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"false";"12.0";"70.0";2,64;29,76
"29627";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"false";"15.0";"60.0";2,64;29,76
"29628";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"false";"15.0";"65.0";2,64;29,76
"29629";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"false";"15.0";"70.0";2,64;29,76
"29630";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"false";"9.0";"60.0";2,64;29,76
"29631";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"false";"9.0";"65.0";2,64;29,76
"29632";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"false";"9.0";"70.0";2,64;29,76
"29633";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"true";"12.0";"60.0";2,64;29,76
"29634";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"true";"12.0";"65.0";2,64;29,75
"29635";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"true";"12.0";"70.0";2,64;29,76
"29636";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"true";"15.0";"60.0";2,64;29,76
"29637";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"true";"15.0";"65.0";2,64;29,76
"29638";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"true";"15.0";"70.0";2,64;29,76
"29639";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"true";"9.0";"60.0";2,64;29,76
"29640";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"true";"9.0";"65.0";2,64;29,76
"29641";"9.0";"0.0";"0.0";"0.4";"9.0";"6.0";"true";"9.0";"70.0";2,64;29,76
"29642";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"false";"12.0";"60.0";2,64;29,73
"29643";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"false";"12.0";"65.0";2,64;29,72
"29644";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"false";"12.0";"70.0";2,64;29,73
"29645";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"false";"15.0";"60.0";2,64;29,72
"29646";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"false";"15.0";"65.0";2,64;29,73
"29647";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"false";"15.0";"70.0";2,64;29,73
"29648";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"false";"9.0";"60.0";2,64;29,74
"29649";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"false";"9.0";"65.0";2,64;29,73
"29650";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"false";"9.0";"70.0";2,64;29,72
"29651";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"true";"12.0";"60.0";2,64;29,74
"29652";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"true";"12.0";"65.0";2,64;29,74
"29653";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"true";"12.0";"70.0";2,64;29,74
"29654";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"true";"15.0";"60.0";2,64;29,74
"29655";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"true";"15.0";"65.0";2,64;29,73
"29656";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"true";"15.0";"70.0";2,64;29,74
"29657";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"true";"9.0";"60.0";2,64;29,74
"29658";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"true";"9.0";"65.0";2,64;29,73
"29659";"9.0";"0.0";"0.0";"0.4";"9.0";"9.0";"true";"9.0";"70.0";2,64;29,74
"29660";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"false";"12.0";"60.0";2,6;29,3
"29661";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"false";"12.0";"65.0";2,6;29,3
"29662";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"false";"12.0";"70.0";2,6;29,3
"29663";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"false";"15.0";"60.0";2,6;29,3
"29664";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"false";"15.0";"65.0";2,6;29,3
"29665";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"false";"15.0";"70.0";2,6;29,3
"29666";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"false";"9.0";"60.0";2,6;29,3
"29667";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"false";"9.0";"65.0";2,6;29,3
"29668";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"false";"9.0";"70.0";2,6;29,3
"29669";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"true";"12.0";"60.0";2,6;29,3
"29670";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"true";"12.0";"65.0";2,6;29,3
"29671";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"true";"12.0";"70.0";2,6;29,3
"29672";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"true";"15.0";"60.0";2,6;29,3
"29673";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"true";"15.0";"65.0";2,6;29,3
"29674";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"true";"15.0";"70.0";2,6;29,3
"29675";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"true";"9.0";"60.0";2,6;29,3
"29676";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"true";"9.0";"65.0";2,6;29,3
"29677";"9.0";"0.0";"0.0";"0.6";"0.0";"0.0";"true";"9.0";"70.0";2,6;29,3
"29678";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"false";"12.0";"60.0";2,67;29,72
"29679";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"false";"12.0";"65.0";2,67;29,72
"29680";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"false";"12.0";"70.0";2,67;29,72
"29681";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"false";"15.0";"60.0";2,67;29,72
"29682";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"false";"15.0";"65.0";2,67;29,72
"29683";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"false";"15.0";"70.0";2,67;29,71
"29684";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"false";"9.0";"60.0";2,67;29,72
"29685";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"false";"9.0";"65.0";2,67;29,71
"29686";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"false";"9.0";"70.0";2,67;29,71
"29687";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"true";"12.0";"60.0";2,67;29,74
"29688";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"true";"12.0";"65.0";2,67;29,74
"29689";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"true";"12.0";"70.0";2,67;29,74
"29690";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"true";"15.0";"60.0";2,67;29,74
"29691";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"true";"15.0";"65.0";2,67;29,74
"29692";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"true";"15.0";"70.0";2,67;29,73
"29693";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"true";"9.0";"60.0";2,67;29,74
"29694";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"true";"9.0";"65.0";2,67;29,74
"29695";"9.0";"0.0";"0.0";"0.6";"0.0";"3.0";"true";"9.0";"70.0";2,67;29,74
"29696";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"false";"12.0";"60.0";2,67;29,72
"29697";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"false";"12.0";"65.0";2,67;29,72
"29698";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"false";"12.0";"70.0";2,67;29,72
"29699";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"false";"15.0";"60.0";2,67;29,72
"29700";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"false";"15.0";"65.0";2,67;29,71
"29701";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"false";"15.0";"70.0";2,67;29,72
"29702";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"false";"9.0";"60.0";2,67;29,72
"29703";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"false";"9.0";"65.0";2,67;29,72
"29704";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"false";"9.0";"70.0";2,67;29,72
"29705";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"true";"12.0";"60.0";2,67;29,73
"29706";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"true";"12.0";"65.0";2,67;29,73
"29707";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"true";"12.0";"70.0";2,67;29,74
"29708";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"true";"15.0";"60.0";2,67;29,74
"29709";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"true";"15.0";"65.0";2,67;29,73
"29710";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"true";"15.0";"70.0";2,67;29,74
"29711";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"true";"9.0";"60.0";2,67;29,74
"29712";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"true";"9.0";"65.0";2,67;29,74
"29713";"9.0";"0.0";"0.0";"0.6";"0.0";"6.0";"true";"9.0";"70.0";2,67;29,73
"29714";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"false";"12.0";"60.0";2,67;29,72
"29715";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"false";"12.0";"65.0";2,67;29,72
"29716";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"false";"12.0";"70.0";2,67;29,71
"29717";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"false";"15.0";"60.0";2,67;29,71
"29718";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"false";"15.0";"65.0";2,67;29,72
"29719";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"false";"15.0";"70.0";2,67;29,72
"29720";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"false";"9.0";"60.0";2,67;29,72
"29721";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"false";"9.0";"65.0";2,67;29,71
"29722";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"false";"9.0";"70.0";2,67;29,72
"29723";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"true";"12.0";"60.0";2,67;29,74
"29724";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"true";"12.0";"65.0";2,67;29,74
"29725";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"true";"12.0";"70.0";2,67;29,74
"29726";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"true";"15.0";"60.0";2,67;29,74
"29727";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"true";"15.0";"65.0";2,67;29,73
"29728";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"true";"15.0";"70.0";2,67;29,74
"29729";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"true";"9.0";"60.0";2,67;29,74
"29730";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"true";"9.0";"65.0";2,67;29,73
"29731";"9.0";"0.0";"0.0";"0.6";"0.0";"9.0";"true";"9.0";"70.0";2,67;29,73
"29732";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"false";"12.0";"60.0";2,63;29,95
"29733";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"false";"12.0";"65.0";2,63;29,95
"29734";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"false";"12.0";"70.0";2,63;29,94
"29735";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"false";"15.0";"60.0";2,63;29,94
"29736";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"false";"15.0";"65.0";2,63;29,95
"29737";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"false";"15.0";"70.0";2,63;29,95
"29738";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"false";"9.0";"60.0";2,63;29,96
"29739";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"false";"9.0";"65.0";2,63;29,95
"29740";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"false";"9.0";"70.0";2,63;29,95
"29741";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"true";"12.0";"60.0";2,63;29,95
"29742";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"true";"12.0";"65.0";2,63;29,95
"29743";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"true";"12.0";"70.0";2,63;29,96
"29744";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"true";"15.0";"60.0";2,63;29,94
"29745";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"true";"15.0";"65.0";2,63;29,95
"29746";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"true";"15.0";"70.0";2,63;29,95
"29747";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"true";"9.0";"60.0";2,63;29,95
"29748";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"true";"9.0";"65.0";2,63;29,95
"29749";"9.0";"0.0";"0.0";"0.6";"3.0";"0.0";"true";"9.0";"70.0";2,63;29,95
"29750";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"false";"12.0";"60.0";2,64;29,73
"29751";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"false";"12.0";"65.0";2,64;29,73
"29752";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"false";"12.0";"70.0";2,64;29,73
"29753";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"false";"15.0";"60.0";2,64;29,72
"29754";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"false";"15.0";"65.0";2,64;29,73
"29755";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"false";"15.0";"70.0";2,64;29,73
"29756";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"false";"9.0";"60.0";2,64;29,73
"29757";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"false";"9.0";"65.0";2,64;29,73
"29758";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"false";"9.0";"70.0";2,64;29,73
"29759";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"true";"12.0";"60.0";2,64;29,73
"29760";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"true";"12.0";"65.0";2,64;29,74
"29761";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"true";"12.0";"70.0";2,64;29,74
"29762";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"true";"15.0";"60.0";2,64;29,74
"29763";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"true";"15.0";"65.0";2,64;29,73
"29764";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"true";"15.0";"70.0";2,64;29,74
"29765";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"true";"9.0";"60.0";2,64;29,74
"29766";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"true";"9.0";"65.0";2,64;29,74
"29767";"9.0";"0.0";"0.0";"0.6";"3.0";"3.0";"true";"9.0";"70.0";2,64;29,74
