"";"expCoeff";"penteInfCoeff";"distrouteCoeff";"ratioliste";"voisUrbCoef";"routesCoef";"route_vois";"popHaIrrig";"popHaUrb";"rmse";"rmsle"
"237";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"false";"12.0";"70.0";15,18;1,33
"238";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"false";"15.0";"60.0";15,18;1,33
"239";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"false";"15.0";"65.0";15,18;1,33
"240";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"false";"15.0";"70.0";15,18;1,33
"241";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"false";"9.0";"60.0";15,18;1,33
"242";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"false";"9.0";"65.0";15,18;1,33
"243";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"false";"9.0";"70.0";15,18;1,33
"244";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"true";"12.0";"60.0";15,19;1,33
"245";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"true";"12.0";"65.0";15,19;1,33
"246";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"true";"12.0";"70.0";15,19;1,33
"247";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"true";"15.0";"60.0";15,19;1,33
