id;date;piezo;besoinprelev;besoin_culture;besoin_puits;besoinprelevforage;prelev;prelevm3;cumulpluie;evapotrans;recharge;besoinpuits;diffpiezo;bilanecoulements;nomstation;piezostation;demo;resolution;varperm;nbiterations;varstock;consourb
1164.0;2008-01-21 00:00;5.302469551522057;0.0;0.0;0.0;0.0;0.0;0.0;2.5103693952163557E-4;0.0;0.0;0.0;0.0;-0.007936153166662525;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1214.0;2008-01-21 00:00;1.4955206392241782;8.238399370149747E-6;0.0;8.238399370149747E-6;0.0;9.153777077944162E-11;8.238399370149747E-6;4.1478338115848824E-4;0.0;0.0;8.238399370149747E-6;0.0;-0.006421479234915917;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1216.0;2008-01-21 00:00;2.408731090295393;4.119199685074873E-6;0.0;4.119199685074873E-6;0.0;4.576888538972081E-11;4.119199685074873E-6;4.1478338115848824E-4;0.0;0.0;4.119199685074873E-6;0.0;-0.0013416329024663483;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1219.0;2008-01-21 00:00;3.6932921579579907;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.0052537405295531355;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1279.0;2008-01-21 00:00;3.010848543188552;4.119199685074873E-6;0.0;4.119199685074873E-6;0.0;4.576888538972081E-11;4.119199685074873E-6;6.702078291111522E-4;0.08459871673583984;0.0;4.119199685074873E-6;0.0;0.005579694422392822;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1280.0;2008-01-21 00:00;3.415196773077752;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;0.01214786306252968;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1284.0;2008-01-21 00:00;4.877717494616675;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;0.0013667973803569184;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1340.0;2008-01-21 00:00;2.881972190928988;4.119199685074873E-6;0.0;4.119199685074873E-6;0.0;4.576888538972081E-11;4.119199685074873E-6;6.702078291111522E-4;0.08459871673583984;0.0;4.119199685074873E-6;0.0;-0.008218005054659536;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1345.0;2008-01-21 00:00;4.837262761540502;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;-0.008616954239756974;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1407.0;2008-01-21 00:00;5.0138728023899475;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;-0.012939754933716983;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1411.0;2008-01-21 00:00;5.975043240032388;0.0;0.0;0.0;0.0;0.0;0.0;4.6335734240710903E-4;0.08459871673583984;0.0;0.0;0.0;-0.008958137749034454;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1472.0;2008-01-21 00:00;5.561797812326941;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;0.0069733010793355905;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1534.0;2008-01-21 00:00;5.45812128967292;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;0.0019588374483394564;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
2717.0;2008-01-21 00:00;13.60678177024823;0.0;0.0;0.0;0.0;0.0;0.0;6.556030083447695E-4;0.08459871673583984;0.0;0.0;0.0;-0.003192547884534246;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
3579.0;2008-01-21 00:00;2.691036525261862;54.73274661089995;0.0;54.73274661089995;0.0;6.081416290099994E-4;54.73274661089995;5.556756102014335E-4;0.08459871673583984;0.0;54.73274661089995;0.0;-0.0115718675393461;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
4510.0;2008-01-21 00:00;16.107775587863888;0.0;0.0;0.0;0.0;0.0;0.0;5.170300989411771E-4;0.08459871673583984;0.0;0.0;0.0;-0.001331332805794901;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
6357.0;2008-01-21 00:00;4.137784304062216;10.804077500783633;0.0;10.804077500783633;0.0;1.2004530556426258E-4;10.804077500783633;7.287685545161366E-4;0.06277883529663086;0.0;10.804077500783633;0.0;0.019957003330377115;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
8543.0;2008-01-21 00:00;25.445984523850356;144.59802885144543;0.0;144.59802885144543;0.0;0.0016066447650160604;144.59802885144543;5.272358441725374E-4;0.07894855499267578;0.0;144.59802885144543;0.0;-0.0164011006749821;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
11962.0;2008-01-21 00:00;0.09536747511481881;23.92373026320226;0.0;23.92373026320226;0.0;2.6581922514669175E-4;23.92373026320226;6.16523425926673E-4;0.06775953674316407;0.0;23.92373026320226;0.0;0.004386783117540038;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
12460.0;2008-01-21 00:00;1.4452857389817229;1.5783777625280606;0.0;1.5783777625280606;0.0;1.753753069475623E-5;1.5783777625280606;6.16523425926673E-4;0.06775953674316407;0.0;1.5783777625280606;0.0;-0.012655997619353657;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
428.0;2008-02-01 00:00;10.373404153317733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4.001148806329004E-5;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
795.0;2008-02-01 00:00;2.0640715514771584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.01755509766070084;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
857.0;2008-02-01 00:00;3.0867494727636027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0032511325267094793;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
