"";"producteur_ID";"saison";"culture_label.x";"sup_emblavee_ha";"quant_semence_kg";"quant_uree_kg";"quant_npk_kg";"capital";"cluster";"suptotculmen";"capital_spatialise";"quant_eau";"eau_culture";"cumul_superficie";"surf_verger";"pourcent_emblavee";"sup_non_ajust";"production_kg";"prix_kg_semence";"prix_kg_npk";"prix_kg_uree";"qte_kg_engrais_org";"prix_kg_engrais_org";"qte_kg_insect";"prix_insect";"qte_kg_fong";"prix_fong";"qte_kg_herb";"prix_herb";"charges_tot";"charge_transport_semence";"charge_transport_engrais";"autres_charges_intr";"prix_vente_indiv";"quant_vend_indiv";"cout_sac";"cout_for_sac";"cout_transport";"cout_stockage";"quant_stockage";"estim_depense_non_alimen";"culture_label.y";"cout_eau_irrig";"cout_carbur_irrig";"cout_elect_irrig";"depense_achat_alimen";"rev_tot_elev";"montant_transfert";"montant_rev_nonagri"
"436";2524;"csf";"piment";1,5;1;150;0;4;1;1,5;160000;79,75;79,75;1,5;0;100;1,5;1620;NA;NA;250;NA;NA;2;10000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25000;"18";NA;NA;NA;12500;NA;NA;NA
"437";2532;"csf";"oignon";0,5;1,23;350;0;0;2;0,5;120000;97,23;97,23;0,5;0;100;0,5;17600;NA;NA;260;NA;NA;6;1083,33337402344;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;"1";NA;NA;NA;16500;NA;NA;NA
"438";2538;"csc";"chou";1,5;0,8;200;250;9;3;2;0;185,94;185,94;1,5;0,5;100;1,5;7200;NA;250;250;8000;400;8;1375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25000;"";NA;420000;NA;178000;NA;2e+05;NA
"439";2544;"csc";"piment";0,33;0,9;50;50;1;3;1;355000;72,88;23,45;0,25;0,5;100;0,25;2000;NA;180;240;NA;NA;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20000;"1";NA;44000;NA;63000;NA;1e+06;NA
"440";2544;"csf";"oignon";0,5;0,5;50;100;1;3;1;355000;68,53;25,82;0,5;0,5;100;0,5;4500;NA;200;240;NA;NA;2;3250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;44000;NA;63000;NA;1e+06;NA
"441";2550;"csc";"oignon";1;2,5;150;250;25;1;3;0;98,97;49,49;1;2;100;1;10000;NA;280;280;1200;280;15;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20000;"1_16";NA;150000;NA;170600;NA;NA;NA
"442";2550;"csf";"oignon";1;2,5;150;250;25;1;3;0;81,58;40,79;1;2;100;1;10000;NA;280;280;1200;280;15;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20000;"1_16";NA;150000;NA;170600;NA;NA;NA
"443";2554;"csc";"oignon";5;12,32;50;200;1;3;6;732500;72,88;62,71;5;1;100;5;50000;NA;200;220;NA;NA;9;3600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12500;"2";NA;44000;NA;53900;NA;NA;NA
"444";2554;"csf";"pomme_de_terre";1;277,78;50;150;1;3;6;732500;65,92;9,2;1;5;100;1;14000;NA;200;220;NA;NA;3;5250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6000;"2";NA;44000;NA;53900;NA;NA;NA
"445";2560;"csc";"chou";0,6;0,3;50;0;0;2;2,3;795500;185,94;46,11;0,6;1,7;100;0,6;0;NA;NA;250;NA;NA;1;10000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"3_11";NA;3e+05;NA;126750;NA;NA;NA
"446";2560;"csf";"tomate";1,53;0,86;500;200;0;2;2,3;795500;133,76;49,33;1,2;0,6;100;1,2;3220;NA;250;250;700;188;1;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"3_11";NA;3e+05;NA;126750;NA;NA;NA
"447";2566;"csc";"chou";0,5;0,4;50;50;4;3;2;1002000;98,97;39,12;0,5;1,5;100;0,5;4000;NA;240;260;NA;NA;9;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000;"1_3_other";NA;110000;NA;39000;6e+05;480000;NA
"448";2566;"csf";"tomate";0,25;0,1;25;25;4;3;2;1002000;86,8;12,76;0,75;1,25;33,33;0,25;3500;NA;240;260;NA;NA;9;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6500;"1_3_other";NA;110000;NA;39000;6e+05;480000;NA
"449";2566;"csf";"oignon";0,5;1;100;100;4;3;2;1002000;86,8;39,73;0,75;1,25;66,67;0,5;6000;NA;440;260;NA;NA;9;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_3_other";NA;110000;NA;39000;6e+05;480000;NA
"450";2581;"csc";"chou";0,6;0,2;100;0;4;4;2,4;750000;88,1;40,82;0,6;1,8;100;0,6;3000;NA;NA;480;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_other";NA;68500;NA;13000;NA;2300000;9e+05
"451";2581;"csf";"oignon";0,6;1,48;50;100;4;4;2,4;750000;76,36;40,98;0,6;1,8;100;0,6;3000;NA;400;240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34000;"1_other";NA;68500;NA;13000;NA;2300000;9e+05
"452";2594;"csc";"piment";0,6;0,25;100;0;4;1;3;0;81,58;17,92;1;1,5;50;0,5;1200;NA;NA;280;750;280;4;4900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1500;"1_9";NA;70000;NA;173200;NA;NA;NA
"453";2594;"csc";"aubergine_amere";0,6;0,25;50;100;4;1;3;0;81,58;16,8;1;1,5;50;0,5;825;NA;280;280;500;280;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9";NA;70000;NA;173200;NA;NA;NA
"454";2594;"csf";"chou";0,5;0,38;100;0;4;1;3;0;67,23;7,47;1,5;1,5;33,33;0,5;5200;NA;NA;280;1000;280;3;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7300;"1_9";NA;70000;NA;173200;NA;NA;NA
"455";2594;"csf";"oignon";1;2,46;50;100;4;1;3;0;67,23;17,3;1,5;1,5;66,67;1;9000;NA;280;280;2500;280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12500;"1_9";NA;70000;NA;173200;NA;NA;NA
"456";2598;"csc";"aubergine_amere";0,5;0,4;0;100;0;1;1;202000;81,58;52,99;0,5;0,5;100;0,5;5500;NA;270;NA;320;350;2;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3500;"9";NA;84000;NA;12500;NA;NA;NA
"457";2598;"csf";"chou";0,5;0,2;0;100;0;1;1;202000;68,53;24,01;0,5;0,5;100;0,5;4000;NA;270;NA;1500;400;1;9500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50000;"9";NA;84000;NA;12500;NA;NA;NA
"458";2600;"csf";"pomme_de_terre";0,25;125;100;100;1;3;1;690000;73,75;16,27;0,5;0,5;50;0,25;3200;NA;240;225;NA;NA;3;5250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26000;"1_2";NA;NA;NA;75800;NA;30000;NA
"459";2600;"csf";"oignon";0,25;0,5;50;100;1;3;1;690000;73,75;20,07;0,5;0,5;50;0,25;6000;NA;200;500;NA;NA;3;5250;3;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25000;"1_2";NA;NA;NA;75800;NA;30000;NA
"460";2606;"csc";"chou";2;0,8;300;400;0;3;3;0;153,33;104,35;2;1;100;2;7200;NA;250;250;10000;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;62000;"2";NA;315000;NA;290000;NA;NA;NA
"461";2606;"csf";"pomme_de_terre";1;100;250;300;0;3;3;0;102,45;32,73;1;2;100;1;5000;NA;250;250;8000;400;6;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18000;"2";NA;315000;NA;290000;NA;NA;NA
"462";2613;"csc";"chou";1;0,6;100;150;16;3;4;0;98,97;21,84;2;2;50;1;5000;NA;240;480;500;400;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_6_other";NA;110000;NA;26000;2e+05;9e+05;NA
"463";2613;"csc";"tomate";1;0,2;50;50;16;3;4;0;98,97;16,24;2;2;50;1;3500;NA;240;240;NA;NA;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8500;"1_6_other";NA;110000;NA;26000;2e+05;9e+05;NA
"464";2613;"csf";"carotte";0,6;0,8;150;100;16;3;4;0;81,58;29,35;1,6;2,4;37,5;0,6;8000;NA;480;240;NA;NA;1;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_6_other";NA;110000;NA;26000;2e+05;9e+05;NA
"465";2613;"csf";"oignon";1;2,5;250;250;16;3;4;0;81,58;20,85;1,6;2,4;62,5;1;20000;NA;240;240;5000;400;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1500;"1_6_other";NA;110000;NA;26000;2e+05;9e+05;NA
"466";2625;"csc";"chou";0,5;0,9;50;100;1;3;1,75;0;81,58;19,97;0,75;1;66,67;0,5;4200;NA;200;260;NA;NA;1;7000;2;2500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;66000;NA;76200;NA;NA;NA
"467";2625;"csc";"piment";0,25;0,45;25;50;1;3;1,75;0;81,58;19,75;0,75;1;33,33;0,25;1750;NA;200;130;NA;NA;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1_2";NA;66000;NA;76200;NA;NA;NA
"468";2625;"csf";"oignon";0,5;0,5;50;100;1;3;1,75;0;81,58;23,12;1;0,75;50;0,5;5450;NA;200;240;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;66000;NA;76200;NA;NA;NA
"469";2625;"csf";"pomme_de_terre";0,5;500;50;50;1;3;1,75;0;81,58;18,74;1;0,75;50;0,5;4000;NA;180;260;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_2";NA;66000;NA;76200;NA;NA;NA
"470";2628;"csf";"oignon";0,5;0,5;100;0;1;4;0,75;220000;65,92;46,04;0,75;0;66,67;0,5;3735;NA;NA;260;500;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11000;"1_9";NA;NA;NA;84300;245000;NA;250000
"471";2628;"csf";"chou";0,25;0,25;50;0;1;4;0,75;220000;65,92;19,88;0,75;0;33,33;0,25;2100;NA;NA;260;400;400;2;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17000;"1_9";NA;NA;NA;84300;245000;NA;250000
"472";2648;"csc";"chou";1;0,5;250;250;1;3;4;1787600;172,9;60,09;1;3;100;1;10200;NA;250;250;6000;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2500;"2";NA;378000;NA;125000;40000;NA;NA
"473";2648;"csf";"pomme_de_terre";2;250;250;400;1;3;4;1787600;153,33;100,04;2;2;100;2;12000;NA;250;250;10000;400;6;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7000;"2";NA;378000;NA;125000;40000;NA;NA
"474";2649;"csc";"piment";0,42;0,5;294;0;0;2;2,4;1322000;133,76;24,56;0,92;1,48;45,65;0,42;10500;NA;NA;250;800;188;14;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6750;"9_11";NA;189000;NA;122000;NA;NA;NA
"475";2649;"csc";"carotte";0,5;1,6;200;0;0;2;2,4;1322000;133,76;40,18;0,92;1,48;54,35;0,5;9200;NA;NA;250;1200;188;NA;NA;NA;NA;20;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8000;"9_11";NA;189000;NA;122000;NA;NA;NA
"476";2649;"csf";"chou";0,82;0,8;200;0;0;2;2,4;1322000;133,76;14,19;0,48;0,92;100;0,48;13750;NA;NA;250;1200;188;9;4200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;"9_11";NA;189000;NA;122000;NA;NA;NA
"477";2654;"csc";"pomme_de_terre";0,5;256,94;50;100;4;3;1,75;0;98,97;21,89;0,75;1;66,67;0,5;7200;NA;180;220;NA;NA;1;7500;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1";NA;120000;NA;62500;NA;1e+05;NA
"478";2654;"csc";"piment";0,25;0,45;50;50;4;3;1,75;0;98,97;23,06;0,75;1;33,33;0,25;2100;NA;260;220;NA;NA;3;2166,66674804688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1";NA;120000;NA;62500;NA;1e+05;NA
"479";2654;"csf";"oignon";1;1;50;50;4;3;1,75;0;94,62;51,64;1;0,75;100;1;17500;NA;410;220;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;120000;NA;62500;NA;1e+05;NA
"480";2665;"csc";"tomate";0,15;0,1;50;50;1;4;0,8;0;72,88;11,01;0,3;0,5;50;0,15;450;NA;180;240;NA;NA;0,25;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;"3_9";NA;42000;NA;13000;NA;9e+05;NA
"481";2665;"csc";"aubergine_amere";0,15;0,15;50;50;1;4;0,8;0;72,88;27,45;0,3;0,5;50;0,15;330;NA;180;240;NA;NA;0,349999994039536;5714,28564453125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3_9";NA;42000;NA;13000;NA;9e+05;NA
"482";2665;"csf";"tomate";0,2;0,1;50;50;1;4;0,8;0;63,31;12,75;0,4;0,4;50;0,2;675;NA;240;240;NA;NA;1;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;"3_9";NA;42000;NA;13000;NA;9e+05;NA
"483";2665;"csf";"chou";0,2;0,2;50;50;1;4;0,8;0;63,31;17,15;0,4;0,4;50;0,2;300;NA;250;240;NA;NA;1;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3_9";NA;42000;NA;13000;NA;9e+05;NA
"484";2666;"csc";"aubergine_amere";1;0,8;0;0;4;1;4;370000;251,18;63,86;2;2;50;1;12000;NA;NA;NA;2500;400;2;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4500;"3_6";NA;630000;NA;17500;NA;NA;NA
"485";2666;"csc";"piment";1;0,8;0;200;4;1;4;370000;251,18;68,12;2;2;50;1;9600;NA;300;NA;NA;NA;3;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"3_6";NA;630000;NA;17500;NA;NA;NA
"486";2666;"csf";"tomate";1;0,8;0;4;4;1;4;370000;146,81;14,97;2;2;50;1;12000;NA;250;NA;NA;NA;2;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3_6";NA;630000;NA;17500;NA;NA;NA
"487";2666;"csf";"carotte";1;1,6;0;200;4;1;4;370000;146,81;54,7;2;2;50;1;12800;NA;310;NA;NA;NA;NA;NA;1;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17500;"3_6";NA;630000;NA;17500;NA;NA;NA
"488";2675;"csc";"chou";0,8;0,45;0;50;1;1;2;0;68,53;34,27;0,8;1,2;100;0,8;4800;NA;280;NA;750;400;2;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3500;"9_20";NA;42000;NA;13500;NA;NA;NA
"489";2675;"csf";"chou";0,8;0,45;0;100;1;1;2;0;64,62;32,31;0,8;1,2;100;0,8;6400;NA;280;NA;NA;NA;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3500;"9_20";NA;42000;NA;13500;NA;NA;NA
"490";2678;"csc";"oignon";1,5;3;250;350;4;3;7;0;153,33;36,32;3,5;3,5;42,86;1,5;5500;NA;250;250;10000;400;8;1375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_2_9";NA;270000;NA;117000;NA;NA;NA
"491";2678;"csc";"chou";2;0,8;300;350;4;3;7;0;153,33;41,81;3,5;3,5;57,14;2;12000;NA;250;250;12000;400;10;1100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6500;"1_2_9";NA;270000;NA;117000;NA;NA;NA
"492";2678;"csf";"pomme_de_terre";1;125;300;250;4;3;7;0;180,73;23,13;3,5;3,5;28,57;1;5000;NA;250;250;6000;400;5;2400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2_9";NA;270000;NA;117000;NA;NA;NA
"493";2678;"csf";"chou";1,5;0,6;250;300;4;3;7;0;180,73;36,96;3,5;3,5;42,86;1,5;7800;NA;250;250;8000;400;8;1375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6500;"1_2_9";NA;270000;NA;117000;NA;NA;NA
"494";2678;"csf";"oignon";1;3;250;250;4;3;7;0;180,73;28,54;3,5;3,5;28,57;1;4000;NA;250;250;8000;400;5;2400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_2_9";NA;270000;NA;117000;NA;NA;NA
"495";2681;"csc";"piment";0,2;0,2;0;100;1;1;2;334000;98,97;16,37;1;1;20;0,2;2625;NA;260;NA;1250;500;2;7500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12000;"9_18";NA;120000;NA;15000;NA;NA;NA
"496";2681;"csc";"chou";0,8;0,8;0;100;1;1;2;334000;98,97;33,11;1;1;80;0,8;10000;NA;260;NA;1000;400;2;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25200;"9_18";NA;120000;NA;15000;NA;NA;NA
"497";2681;"csf";"piment";0,2;0,2;0;100;1;1;2;334000;94,62;15,65;1;1;20;0,2;3500;NA;260;NA;1250;500;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12000;"9_18";NA;120000;NA;15000;NA;NA;NA
"498";2681;"csf";"chou";0,8;0,5;0;100;1;1;2;334000;94,62;31,66;1;1;80;0,8;15000;NA;260;NA;1000;400;2;4750;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25200;"9_18";NA;120000;NA;15000;NA;NA;NA
"499";2690;"csc";"chou";2;0,8;150;100;1;3;12;1744000;642,55;122,28;4;8;50;2;18000;NA;250;250;4000;400;3;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8000;"1_2_9";NA;1890000;NA;371000;NA;NA;NA
"500";2690;"csc";"oignon";2;4;150;150;1;3;12;1744000;642,55;141,61;4;8;50;2;6000;NA;250;250;4000;400;3;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30000;"1_2_9";NA;1890000;NA;371000;NA;NA;NA
"501";2690;"csf";"oignon";2;6;150;150;1;3;12;1744000;525,14;115,73;6;6;33,33;2;10000;NA;250;250;4000;400;3;3666,66674804688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30000;"1_2_9";NA;1890000;NA;371000;NA;NA;NA
"502";2690;"csf";"pomme_de_terre";2;150;150;150;1;3;12;1744000;525,14;93,81;6;6;33,33;2;6000;NA;250;250;4000;400;3;3666,66674804688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30000;"1_2_9";NA;1890000;NA;371000;NA;NA;NA
"503";2690;"csf";"chou";2;1;150;150;1;3;12;1744000;525,14;99,93;6;6;33,33;2;30000;NA;250;250;5000;400;4;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8000;"1_2_9";NA;1890000;NA;371000;NA;NA;NA
"504";2691;"csc";"chou";1,5;0,5;50;100;0;3;6;4039400;251,18;68,44;2,5;3,5;60;1,5;9000;NA;255;255;900;400;2;6200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60000;"1_2_9_26";NA;630000;NA;166950;NA;NA;NA
"505";2691;"csc";"oignon";1;3;50;100;0;3;6;4039400;251,18;52,84;2,5;3,5;40;1;3000;NA;255;255;900;400;2;6200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;"1_2_9_26";NA;630000;NA;166950;NA;NA;NA
"506";2691;"csf";"chou";0,75;0,6;100;100;0;3;6;4039400;251,18;34,22;2,75;3,25;27,27;0,75;5000;NA;255;255;1800;400;2;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60000;"1_2_9_26";NA;630000;NA;166950;NA;NA;NA
"507";2691;"csf";"pomme_de_terre";1;250;100;100;0;3;6;4039400;251,18;42,83;2,75;3,25;36,36;1;7950;NA;255;255;2250;400;4;3500;1;6400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;"1_2_9_26";NA;630000;NA;166950;NA;NA;NA
"508";2691;"csf";"oignon";1;3;100;150;0;3;6;4039400;251,18;52,84;2,75;3,25;36,36;1;3980;NA;255;255;2250;400;2;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;"1_2_9_26";NA;630000;NA;166950;NA;NA;NA
"509";2692;"csc";"aubergine_amere";0,11;0,4;78;78;1;3;4,98;564000;185,94;4,35;1,61;3,37;6,84;0,11;1200;NA;250;250;1101;188;8;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7000;"2_6_9";NA;360000;NA;132000;NA;NA;NA
"510";2692;"csc";"carotte";0,7;2;200;100;1;3;4,98;564000;185,94;40,57;1,61;3,37;43,48;0,7;14400;NA;250;250;5400;188;NA;NA;NA;NA;25;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_6_9";NA;360000;NA;132000;NA;NA;NA
"511";2692;"csc";"chou";0,8;0,7;300;150;1;3;4,98;564000;185,94;17,06;1,61;3,37;49,69;0,8;13500;NA;250;250;5850;188;3;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12800;"2_6_9";NA;360000;NA;132000;NA;NA;NA
"512";2692;"csf";"pomme_de_terre";0,54;100;150;250;1;3;4,98;564000;118,11;6,87;3,37;1,61;16,02;0,54;11000;NA;250;250;5401;188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_6_9";NA;360000;NA;132000;NA;NA;NA
"513";2692;"csf";"carotte";1,44;4,8;400;250;1;3;4,98;564000;118,11;53,05;3,37;1,61;42,76;1,44;19600;NA;250;250;7200;188;NA;NA;NA;NA;20;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_6_9";NA;360000;NA;132000;NA;NA;NA
"514";2692;"csf";"chou";1,39;1;350;200;1;3;4,98;564000;118,11;18,82;3,37;1,61;41,21;1,39;12500;NA;250;250;6300;188;3;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12800;"2_6_9";NA;360000;NA;132000;NA;NA;NA
"515";2697;"csf";"pomme_de_terre";2;555,56;1000;0;1;1;2;3e+05;65,92;65,92;2;0;100;2;37500;NA;NA;230;5000;280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54000;"2";NA;NA;NA;221500;NA;NA;NA
"516";2698;"csc";"chou";0,5;0,9;50;50;1;3;1,5;0;85,93;27,75;0,5;1;100;0,5;3750;NA;180;250;NA;NA;2;3000;1;6500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7000;"1_2";NA;77000;NA;48200;NA;NA;NA
"517";2698;"csf";"pomme_de_terre";0,5;500;50;50;1;3;1,5;0;81,58;24,73;1;0,5;50;0,5;3200;NA;180;250;NA;NA;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30000;"1_2";NA;77000;NA;48200;NA;NA;NA
"518";2698;"csf";"oignon";0,5;0,5;50;100;1;3;1,5;0;81,58;30,51;1;0,5;50;0,5;5000;NA;200;240;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_2";NA;77000;NA;48200;NA;NA;NA
"519";2711;"csc";"piment";0,25;0,45;25;50;1;1;1,25;0;85,93;23,78;0,5;0,75;50;0,25;1750;NA;180;120;NA;NA;2;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8000;"1_11";NA;77000;NA;75100;NA;NA;NA
"520";2711;"csc";"chou";0,25;0,4;25;50;1;1;1,25;0;85,93;12,02;0,5;0,75;50;0,25;3500;NA;180;120;NA;NA;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_11";NA;77000;NA;75100;NA;NA;NA
"521";2711;"csf";"oignon";0,62;0,5;50;100;1;1;1,25;0;78,97;25,59;0,5;0,5;100;0,5;6000;NA;180;240;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"1_11";NA;77000;NA;75100;NA;NA;NA
"522";2712;"csc";"chou";1,5;1;250;250;1;3;3;653000;172,9;86,45;1,5;1,5;100;1,5;21000;NA;250;250;4000;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;49000;"9";NA;378000;NA;162650;NA;NA;NA
"523";2712;"csf";"chou";1,5;0,8;250;250;1;3;3;653000;140,28;70,14;1,5;1,5;100;1,5;24000;NA;250;250;4000;400;10;1100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;49000;"9";NA;378000;NA;162650;NA;NA;NA
